"final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
1,118.0,395.0,209.0,99.0,609.0,246.0,189.0,255.0,119.0,0.0,4659
1,61.0,53.0,92.0,76.0,53.0,11.0,48.0,30.0,0.0,0.0,4660
1,108.0,118.0,92.0,43.0,22.0,50.0,49.0,25.0,15.0,3.0,4661
1,68.0,126.0,124.0,6.0,82.0,35.0,103.0,70.0,126.0,2.0,4662
1,3.0,75.0,79.0,30.0,140.0,57.0,108.0,44.0,2.0,0.0,4663
1,9.0,253.0,261.0,34.0,146.0,147.0,205.0,164.0,107.0,1.0,4664
0,37.0,89.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,4665
1,1.0,43.0,14.0,17.0,111.0,59.0,56.0,5.0,38.0,0.0,4666
1,19.0,93.0,107.0,13.0,32.0,16.0,58.0,16.0,45.0,42.0,4667
0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4668
1,362.0,2000.0,3373.0,1043.0,1374.0,984.0,1199.0,917.0,895.0,408.0,4669
1,0.0,155.0,25.0,16.0,299.0,148.0,43.0,34.0,15.0,0.0,4670
1,0.0,0.0,19.0,0.0,15.0,13.0,40.0,31.0,0.0,0.0,4671
1,3.0,126.0,53.0,57.0,44.0,84.0,67.0,34.0,42.0,0.0,4672
1,41.0,120.0,84.0,74.0,60.0,115.0,114.0,95.0,67.0,39.0,4673
0,0.0,228.0,96.0,103.0,32.0,1.0,20.0,1.0,0.0,0.0,4674
1,73.0,438.0,97.0,80.0,72.0,60.0,110.0,279.0,128.0,0.0,4675
0,58.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4676
0,64.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4677
1,25.0,181.0,103.0,67.0,39.0,58.0,61.0,54.0,40.0,0.0,4678
1,12.0,75.0,35.0,27.0,28.0,25.0,17.0,8.0,4.0,0.0,4679
0,0.0,112.0,55.0,20.0,56.0,18.0,0.0,6.0,0.0,0.0,4680
1,43.0,385.0,158.0,95.0,114.0,51.0,33.0,62.0,7.0,0.0,4681
1,50.0,56.0,245.0,1.0,111.0,188.0,263.0,197.0,193.0,0.0,4682
0,10.0,53.0,0.0,35.0,0.0,17.0,10.0,0.0,0.0,0.0,4683
0,11.0,50.0,1.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,4684
1,16.0,365.0,103.0,26.0,123.0,63.0,44.0,41.0,45.0,0.0,4685
1,152.0,473.0,678.0,679.0,959.0,506.0,577.0,325.0,664.0,244.0,4686
1,0.0,33.0,86.0,32.0,32.0,8.0,31.0,59.0,9.0,0.0,4687
1,24.0,228.0,125.0,46.0,35.0,5.0,51.0,29.0,27.0,0.0,4688
1,56.0,154.0,155.0,15.0,361.0,87.0,336.0,31.0,120.0,0.0,4689
1,39.0,109.0,69.0,66.0,31.0,59.0,7.0,69.0,32.0,0.0,4690
1,0.0,95.0,71.0,57.0,79.0,128.0,35.0,56.0,848.0,0.0,4691
1,1.0,431.0,266.0,71.0,4.0,28.0,4.0,13.0,75.0,0.0,4692
1,27.0,349.0,30.0,20.0,34.0,24.0,49.0,69.0,191.0,0.0,4693
1,324.0,710.0,1345.0,1148.0,1004.0,506.0,495.0,446.0,891.0,0.0,4694
1,11.0,134.0,179.0,44.0,79.0,374.0,100.0,206.0,151.0,1.0,4695
0,0.0,83.0,132.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4696
0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4697
1,87.0,652.0,715.0,425.0,489.0,365.0,382.0,252.0,507.0,0.0,4698
0,33.0,29.0,4.0,9.0,65.0,20.0,4.0,1.0,0.0,0.0,4699
0,16.0,286.0,11.0,113.0,136.0,243.0,107.0,110.0,1.0,0.0,4700
1,68.0,333.0,130.0,81.0,80.0,167.0,121.0,90.0,48.0,148.0,4701
1,0.0,321.0,225.0,130.0,501.0,242.0,91.0,191.0,84.0,0.0,4702
1,36.0,110.0,58.0,9.0,49.0,0.0,31.0,39.0,22.0,23.0,4703
0,24.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4704
0,27.0,108.0,4.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4705
0,0.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706
1,44.0,73.0,145.0,82.0,134.0,66.0,46.0,66.0,50.0,40.0,4707
0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4708
1,0.0,0.0,15.0,19.0,17.0,0.0,25.0,0.0,0.0,0.0,4709
0,1.0,0.0,45.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,4710
1,59.0,40.0,113.0,45.0,13.0,0.0,56.0,76.0,165.0,50.0,4711
1,3.0,28.0,7.0,15.0,16.0,34.0,21.0,22.0,0.0,0.0,4712
1,16.0,87.0,61.0,59.0,40.0,43.0,149.0,87.0,60.0,16.0,4713
1,25.0,78.0,56.0,6.0,49.0,46.0,22.0,64.0,15.0,1.0,4714
0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715
1,31.0,62.0,122.0,30.0,118.0,123.0,91.0,269.0,87.0,8.0,4716
1,56.0,261.0,184.0,45.0,93.0,46.0,47.0,62.0,106.0,20.0,4717
1,96.0,98.0,65.0,11.0,29.0,86.0,82.0,40.0,3.0,1.0,4718
0,50.0,208.0,176.0,151.0,247.0,226.0,606.0,666.0,598.0,113.0,4719
0,1.0,174.0,15.0,3.0,193.0,2.0,11.0,43.0,57.0,1.0,4720
1,104.0,338.0,167.0,155.0,603.0,556.0,370.0,491.0,539.0,82.0,4721
1,0.0,619.0,470.0,353.0,423.0,401.0,492.0,132.0,58.0,0.0,4722
1,6.0,109.0,100.0,134.0,92.0,116.0,89.0,141.0,167.0,0.0,4723
1,61.0,199.0,155.0,154.0,152.0,162.0,116.0,98.0,28.0,0.0,4724
1,51.0,164.0,153.0,110.0,123.0,55.0,106.0,98.0,183.0,25.0,4725
1,157.0,359.0,135.0,103.0,202.0,124.0,86.0,222.0,80.0,0.0,4726
1,30.0,117.0,75.0,41.0,66.0,78.0,37.0,25.0,36.0,13.0,4727
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,4728
1,16.0,160.0,106.0,75.0,95.0,46.0,75.0,46.0,50.0,13.0,4729
1,69.0,130.0,137.0,78.0,15.0,5.0,42.0,16.0,38.0,0.0,4730
1,4.0,104.0,96.0,23.0,92.0,164.0,401.0,128.0,205.0,113.0,4731
1,32.0,145.0,157.0,156.0,70.0,135.0,126.0,244.0,236.0,0.0,4732
0,0.0,187.0,158.0,1.0,726.0,127.0,0.0,0.0,0.0,0.0,4733
1,43.0,133.0,190.0,49.0,407.0,112.0,178.0,80.0,97.0,0.0,4734
1,52.0,268.0,374.0,53.0,168.0,92.0,80.0,80.0,122.0,66.0,4735
0,0.0,0.0,0.0,0.0,0.0,12.0,72.0,0.0,0.0,0.0,4736
1,86.0,68.0,142.0,59.0,173.0,499.0,289.0,235.0,336.0,3.0,4737
1,21.0,258.0,303.0,142.0,72.0,88.0,126.0,161.0,83.0,0.0,4738
0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739
1,360.0,420.0,175.0,109.0,204.0,76.0,118.0,57.0,33.0,27.0,4740
1,127.0,177.0,168.0,120.0,160.0,116.0,94.0,41.0,21.0,38.0,4741
0,58.0,85.0,23.0,35.0,3.0,31.0,0.0,0.0,0.0,0.0,4742
1,0.0,86.0,152.0,137.0,62.0,132.0,148.0,210.0,142.0,23.0,4743
1,16.0,553.0,401.0,20.0,961.0,974.0,430.0,59.0,73.0,0.0,4744
1,44.0,145.0,76.0,28.0,123.0,52.0,52.0,85.0,39.0,0.0,4745
1,24.0,48.0,40.0,41.0,32.0,91.0,54.0,35.0,26.0,7.0,4746
0,0.0,5.0,20.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,4747
1,7.0,113.0,130.0,45.0,7.0,318.0,56.0,133.0,481.0,0.0,4748
1,35.0,27.0,34.0,34.0,11.0,15.0,25.0,25.0,0.0,0.0,4749
1,0.0,68.0,25.0,13.0,27.0,12.0,56.0,12.0,0.0,0.0,4750
1,0.0,230.0,187.0,3.0,6.0,13.0,0.0,41.0,20.0,0.0,4751
1,0.0,198.0,130.0,73.0,109.0,101.0,176.0,168.0,0.0,0.0,4752
1,0.0,109.0,105.0,88.0,68.0,138.0,6.0,59.0,58.0,0.0,4753
1,35.0,208.0,226.0,11.0,290.0,65.0,165.0,678.0,110.0,0.0,4754
1,0.0,28.0,63.0,38.0,38.0,45.0,47.0,44.0,4.0,0.0,4755
1,0.0,153.0,159.0,77.0,141.0,116.0,124.0,92.0,53.0,55.0,4756
1,28.0,9.0,33.0,0.0,0.0,15.0,20.0,13.0,18.0,0.0,4757
1,37.0,26.0,37.0,20.0,58.0,95.0,18.0,62.0,259.0,0.0,4758
1,0.0,32.0,67.0,69.0,0.0,56.0,33.0,40.0,2.0,0.0,4759
1,3.0,109.0,149.0,24.0,259.0,141.0,31.0,135.0,114.0,1.0,4760
1,19.0,33.0,22.0,1.0,23.0,136.0,35.0,42.0,52.0,1.0,4761
1,48.0,41.0,2.0,98.0,176.0,133.0,123.0,37.0,3.0,0.0,4762
1,195.0,218.0,220.0,90.0,61.0,64.0,168.0,59.0,40.0,3.0,4763
1,19.0,97.0,21.0,51.0,345.0,240.0,156.0,140.0,186.0,1.0,4764
1,0.0,56.0,110.0,28.0,142.0,433.0,81.0,284.0,144.0,2.0,4765
1,3.0,184.0,119.0,96.0,12.0,48.0,63.0,35.0,0.0,0.0,4766
0,23.0,92.0,197.0,65.0,23.0,0.0,0.0,0.0,0.0,0.0,4767
1,4.0,70.0,51.0,43.0,39.0,54.0,14.0,19.0,43.0,0.0,4768
1,0.0,94.0,17.0,18.0,0.0,14.0,22.0,12.0,3.0,0.0,4769
1,35.0,237.0,6.0,2.0,17.0,2.0,5.0,2.0,0.0,0.0,4770
1,32.0,83.0,124.0,73.0,121.0,103.0,109.0,26.0,116.0,0.0,4771
1,63.0,180.0,37.0,22.0,165.0,89.0,67.0,510.0,484.0,8.0,4772
0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773
0,0.0,21.0,50.0,1.0,42.0,35.0,110.0,40.0,0.0,0.0,4774
0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4775
0,95.0,157.0,219.0,53.0,34.0,86.0,99.0,1.0,0.0,0.0,4776
0,43.0,341.0,230.0,9.0,115.0,39.0,24.0,18.0,13.0,0.0,4777
1,0.0,32.0,256.0,31.0,125.0,229.0,7.0,130.0,142.0,26.0,4778
1,6.0,1.0,51.0,0.0,13.0,17.0,25.0,24.0,7.0,0.0,4779
1,226.0,296.0,291.0,200.0,203.0,155.0,195.0,224.0,26.0,0.0,4780
1,43.0,157.0,164.0,197.0,47.0,125.0,130.0,155.0,25.0,0.0,4781
1,36.0,31.0,10.0,27.0,9.0,64.0,1.0,61.0,48.0,0.0,4782
0,0.0,74.0,130.0,87.0,535.0,318.0,214.0,209.0,0.0,0.0,4783
1,22.0,160.0,206.0,93.0,256.0,93.0,80.0,92.0,58.0,67.0,4784
1,20.0,78.0,42.0,49.0,31.0,23.0,45.0,36.0,5.0,0.0,4785
1,10.0,76.0,88.0,33.0,84.0,225.0,92.0,83.0,50.0,1.0,4786
1,128.0,173.0,67.0,200.0,167.0,185.0,110.0,251.0,209.0,0.0,4787
1,7.0,83.0,43.0,14.0,33.0,26.0,1.0,0.0,0.0,0.0,4788
1,68.0,233.0,66.0,81.0,119.0,54.0,28.0,80.0,31.0,0.0,4789
1,0.0,162.0,77.0,24.0,5.0,139.0,69.0,35.0,4.0,0.0,4790
1,86.0,345.0,215.0,223.0,190.0,31.0,127.0,252.0,113.0,0.0,4791
1,0.0,34.0,22.0,56.0,52.0,3.0,15.0,27.0,25.0,0.0,4792
1,1.0,0.0,88.0,248.0,163.0,122.0,154.0,412.0,0.0,0.0,4793
0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4794
0,25.0,17.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4795
1,569.0,213.0,312.0,73.0,343.0,209.0,239.0,324.0,215.0,1.0,4796
1,66.0,184.0,69.0,47.0,29.0,34.0,24.0,1.0,17.0,0.0,4797
0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4798
1,0.0,72.0,129.0,64.0,101.0,132.0,15.0,33.0,352.0,0.0,4799
0,14.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800
1,34.0,36.0,23.0,12.0,129.0,201.0,7.0,125.0,424.0,8.0,4801
1,70.0,272.0,161.0,188.0,148.0,46.0,165.0,89.0,37.0,0.0,4802
0,249.0,186.0,431.0,67.0,92.0,44.0,89.0,77.0,57.0,0.0,4803
1,4.0,60.0,37.0,0.0,11.0,16.0,1.0,31.0,5.0,2.0,4804
1,15.0,355.0,83.0,41.0,23.0,22.0,17.0,11.0,2.0,0.0,4805
1,63.0,174.0,226.0,122.0,247.0,297.0,147.0,225.0,698.0,649.0,4806
0,6.0,480.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4807
0,36.0,169.0,219.0,121.0,202.0,92.0,4.0,0.0,0.0,0.0,4808
1,0.0,88.0,91.0,31.0,56.0,67.0,48.0,23.0,11.0,4.0,4809
1,9.0,15.0,22.0,20.0,17.0,0.0,24.0,32.0,2.0,0.0,4810
1,0.0,8.0,20.0,34.0,52.0,96.0,17.0,13.0,2.0,0.0,4811
1,62.0,197.0,38.0,114.0,135.0,318.0,358.0,267.0,189.0,0.0,4812
1,1.0,64.0,158.0,0.0,186.0,90.0,68.0,63.0,133.0,0.0,4813
1,25.0,42.0,59.0,51.0,54.0,8.0,86.0,28.0,47.0,23.0,4814
0,11.0,182.0,124.0,72.0,50.0,61.0,0.0,0.0,0.0,0.0,4815
1,0.0,48.0,95.0,117.0,71.0,31.0,32.0,33.0,61.0,0.0,4816
0,485.0,853.0,1080.0,926.0,207.0,11.0,0.0,0.0,0.0,0.0,4817
1,314.0,229.0,88.0,90.0,83.0,115.0,29.0,9.0,80.0,0.0,4818
1,0.0,31.0,6.0,36.0,20.0,19.0,15.0,26.0,9.0,0.0,4819
1,323.0,1514.0,2343.0,1206.0,1958.0,1651.0,1730.0,1116.0,2253.0,744.0,4820
1,30.0,117.0,127.0,96.0,279.0,74.0,41.0,68.0,72.0,39.0,4821
1,18.0,8.0,47.0,6.0,37.0,4.0,46.0,9.0,5.0,0.0,4822
1,20.0,278.0,159.0,62.0,143.0,115.0,126.0,100.0,63.0,25.0,4823
1,148.0,174.0,83.0,56.0,66.0,62.0,44.0,64.0,37.0,0.0,4824
1,45.0,129.0,99.0,101.0,50.0,22.0,54.0,39.0,32.0,0.0,4825
0,0.0,3.0,28.0,7.0,19.0,43.0,39.0,29.0,2.0,3.0,4826
0,31.0,76.0,34.0,128.0,43.0,0.0,0.0,0.0,0.0,0.0,4827
1,0.0,114.0,77.0,46.0,62.0,36.0,42.0,26.0,46.0,8.0,4828
1,0.0,44.0,75.0,22.0,18.0,59.0,53.0,67.0,134.0,0.0,4829
1,15.0,120.0,104.0,177.0,136.0,112.0,30.0,60.0,30.0,34.0,4830
0,0.0,79.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4831
1,0.0,0.0,141.0,24.0,29.0,159.0,200.0,41.0,76.0,0.0,4832
1,37.0,209.0,169.0,89.0,56.0,82.0,111.0,23.0,97.0,0.0,4833
1,57.0,253.0,164.0,267.0,109.0,99.0,102.0,93.0,87.0,19.0,4834
1,22.0,118.0,38.0,50.0,28.0,1.0,40.0,20.0,3.0,0.0,4835
1,0.0,8.0,17.0,0.0,24.0,30.0,39.0,26.0,1.0,0.0,4836
1,10.0,26.0,6.0,22.0,0.0,13.0,19.0,48.0,74.0,45.0,4837
1,0.0,126.0,13.0,43.0,5.0,136.0,1.0,24.0,30.0,1.0,4838
0,188.0,102.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4839
0,21.0,401.0,69.0,66.0,172.0,115.0,64.0,221.0,50.0,0.0,4840
0,0.0,213.0,75.0,47.0,12.0,16.0,0.0,0.0,0.0,0.0,4841
1,501.0,706.0,430.0,284.0,118.0,174.0,137.0,447.0,335.0,0.0,4842
1,32.0,24.0,192.0,41.0,129.0,130.0,114.0,307.0,243.0,2.0,4843
1,3.0,152.0,122.0,75.0,54.0,41.0,116.0,53.0,47.0,67.0,4844
0,0.0,47.0,38.0,16.0,1.0,17.0,0.0,0.0,0.0,0.0,4845
1,160.0,205.0,135.0,52.0,51.0,33.0,53.0,81.0,8.0,0.0,4846
0,0.0,138.0,172.0,91.0,192.0,180.0,165.0,138.0,12.0,0.0,4847
1,95.0,629.0,444.0,546.0,764.0,368.0,413.0,272.0,222.0,50.0,4848
1,132.0,135.0,108.0,155.0,183.0,55.0,68.0,66.0,101.0,0.0,4849
1,26.0,43.0,110.0,70.0,196.0,188.0,337.0,461.0,348.0,9.0,4850
0,3.0,104.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4851
0,86.0,35.0,142.0,106.0,51.0,348.0,248.0,97.0,25.0,9.0,4852
1,38.0,60.0,114.0,66.0,186.0,253.0,355.0,228.0,369.0,0.0,4853
1,0.0,173.0,48.0,30.0,19.0,56.0,6.0,21.0,10.0,0.0,4854
1,74.0,264.0,115.0,69.0,60.0,110.0,75.0,85.0,46.0,13.0,4855
1,56.0,36.0,32.0,0.0,5.0,2.0,0.0,52.0,102.0,0.0,4856
0,0.0,16.0,158.0,517.0,118.0,6.0,0.0,73.0,31.0,0.0,4857
1,17.0,75.0,65.0,10.0,45.0,59.0,12.0,195.0,0.0,0.0,4858
0,0.0,145.0,0.0,0.0,102.0,103.0,0.0,21.0,0.0,24.0,4859
1,148.0,433.0,216.0,73.0,470.0,358.0,220.0,368.0,81.0,5.0,4860
1,63.0,107.0,38.0,30.0,34.0,7.0,58.0,36.0,1.0,0.0,4861
1,123.0,286.0,305.0,32.0,589.0,129.0,3.0,307.0,215.0,0.0,4862
1,198.0,191.0,28.0,28.0,78.0,79.0,8.0,0.0,0.0,0.0,4863
1,9.0,57.0,117.0,55.0,87.0,51.0,27.0,0.0,0.0,0.0,4864
1,7.0,79.0,125.0,52.0,40.0,56.0,65.0,31.0,47.0,29.0,4865
0,0.0,73.0,2.0,19.0,9.0,0.0,3.0,7.0,0.0,0.0,4866
1,31.0,199.0,115.0,44.0,252.0,132.0,76.0,94.0,19.0,0.0,4867
1,56.0,693.0,366.0,381.0,333.0,385.0,290.0,279.0,281.0,0.0,4868
0,0.0,13.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,4869
1,1.0,311.0,298.0,186.0,125.0,213.0,162.0,307.0,147.0,0.0,4870
1,54.0,29.0,93.0,99.0,139.0,22.0,108.0,98.0,2.0,0.0,4871
1,33.0,56.0,72.0,39.0,55.0,34.0,2.0,44.0,37.0,0.0,4872
1,92.0,296.0,105.0,71.0,67.0,95.0,71.0,34.0,136.0,0.0,4873
1,55.0,131.0,122.0,85.0,93.0,70.0,62.0,93.0,79.0,0.0,4874
1,68.0,2891.0,2991.0,1319.0,1501.0,1594.0,1124.0,876.0,1510.0,0.0,4875
1,1.0,212.0,149.0,128.0,96.0,83.0,53.0,137.0,89.0,0.0,4876
0,0.0,41.0,28.0,23.0,8.0,53.0,0.0,0.0,0.0,0.0,4877
1,0.0,20.0,38.0,16.0,18.0,0.0,25.0,33.0,3.0,0.0,4878
0,57.0,185.0,111.0,71.0,87.0,75.0,79.0,84.0,7.0,0.0,4879
1,95.0,260.0,218.0,102.0,103.0,86.0,244.0,221.0,77.0,0.0,4880
0,1.0,57.0,41.0,38.0,0.0,0.0,21.0,0.0,1.0,0.0,4881
1,148.0,702.0,751.0,568.0,618.0,577.0,446.0,891.0,759.0,0.0,4882
0,60.0,111.0,23.0,18.0,47.0,15.0,9.0,5.0,8.0,0.0,4883
0,57.0,81.0,18.0,29.0,33.0,3.0,181.0,51.0,0.0,1.0,4884
1,3.0,23.0,31.0,53.0,32.0,1.0,0.0,1.0,12.0,0.0,4885
1,17.0,161.0,138.0,154.0,50.0,119.0,30.0,54.0,88.0,0.0,4886
1,144.0,398.0,1294.0,285.0,63.0,204.0,497.0,187.0,249.0,4.0,4887
1,0.0,2.0,90.0,57.0,21.0,28.0,4.0,32.0,0.0,0.0,4888
1,0.0,181.0,0.0,28.0,180.0,110.0,21.0,63.0,435.0,0.0,4889
1,146.0,46.0,65.0,32.0,112.0,62.0,81.0,61.0,120.0,0.0,4890
1,56.0,112.0,114.0,38.0,222.0,100.0,97.0,36.0,18.0,0.0,4891
1,412.0,715.0,190.0,30.0,92.0,213.0,234.0,119.0,45.0,30.0,4892
0,23.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893
0,0.0,20.0,66.0,24.0,107.0,72.0,0.0,0.0,0.0,0.0,4894
1,22.0,254.0,240.0,163.0,51.0,72.0,77.0,59.0,68.0,0.0,4895
1,4.0,100.0,41.0,2.0,24.0,0.0,30.0,9.0,30.0,1.0,4896
0,55.0,27.0,127.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,4897
1,0.0,32.0,47.0,43.0,54.0,12.0,32.0,21.0,14.0,14.0,4898
1,15.0,36.0,57.0,14.0,19.0,74.0,6.0,81.0,35.0,0.0,4899
1,0.0,163.0,146.0,68.0,150.0,91.0,190.0,125.0,108.0,35.0,4900
1,14.0,97.0,99.0,3.0,42.0,1.0,36.0,92.0,4.0,0.0,4901
1,228.0,19.0,124.0,0.0,77.0,2.0,373.0,39.0,24.0,0.0,4902
1,0.0,83.0,36.0,20.0,6.0,18.0,18.0,15.0,0.0,0.0,4903
1,61.0,394.0,187.0,165.0,135.0,153.0,87.0,72.0,44.0,0.0,4904
1,24.0,99.0,167.0,114.0,340.0,642.0,637.0,467.0,969.0,0.0,4905
1,5.0,197.0,187.0,411.0,694.0,429.0,699.0,639.0,555.0,0.0,4906
0,35.0,452.0,97.0,42.0,42.0,6.0,8.0,0.0,0.0,0.0,4907
1,68.0,254.0,34.0,57.0,63.0,113.0,13.0,19.0,36.0,0.0,4908
0,0.0,61.0,22.0,3.0,3.0,1.0,22.0,32.0,0.0,0.0,4909
1,0.0,88.0,66.0,26.0,30.0,162.0,0.0,93.0,47.0,1.0,4910
0,43.0,65.0,51.0,45.0,22.0,30.0,31.0,19.0,0.0,1.0,4911
0,74.0,81.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4912
1,17.0,77.0,34.0,36.0,27.0,3.0,23.0,17.0,1.0,0.0,4913
1,283.0,785.0,474.0,278.0,160.0,141.0,182.0,7.0,89.0,0.0,4914
0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4915
1,35.0,118.0,122.0,33.0,20.0,34.0,38.0,71.0,45.0,20.0,4916
0,64.0,91.0,125.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,4917
0,74.0,174.0,91.0,16.0,80.0,0.0,140.0,28.0,1.0,0.0,4918
0,0.0,14.0,54.0,0.0,41.0,13.0,11.0,0.0,0.0,0.0,4919
1,31.0,80.0,184.0,50.0,60.0,65.0,128.0,193.0,51.0,0.0,4920
0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4921
1,37.0,43.0,174.0,56.0,216.0,116.0,152.0,62.0,93.0,19.0,4922
0,153.0,0.0,224.0,0.0,99.0,44.0,1.0,10.0,0.0,0.0,4923
1,61.0,83.0,52.0,75.0,53.0,33.0,29.0,18.0,7.0,0.0,4924
1,94.0,318.0,364.0,95.0,309.0,149.0,136.0,86.0,79.0,130.0,4925
1,0.0,3.0,162.0,20.0,7.0,93.0,154.0,153.0,174.0,0.0,4926
0,29.0,95.0,99.0,75.0,53.0,167.0,0.0,0.0,0.0,0.0,4927
0,57.0,37.0,62.0,20.0,34.0,38.0,0.0,16.0,19.0,16.0,4928
1,78.0,355.0,383.0,186.0,61.0,19.0,90.0,130.0,23.0,0.0,4929
1,0.0,0.0,34.0,0.0,43.0,83.0,161.0,46.0,1.0,21.0,4930
1,24.0,103.0,159.0,84.0,117.0,56.0,80.0,74.0,29.0,29.0,4931
0,0.0,20.0,1.0,66.0,19.0,15.0,1.0,0.0,0.0,0.0,4932
0,155.0,471.0,286.0,66.0,26.0,22.0,37.0,57.0,0.0,0.0,4933
1,101.0,65.0,96.0,89.0,87.0,218.0,69.0,124.0,65.0,5.0,4934
0,48.0,74.0,85.0,85.0,21.0,18.0,30.0,1.0,0.0,0.0,4935
1,469.0,320.0,141.0,208.0,135.0,65.0,122.0,104.0,283.0,28.0,4936
0,526.0,1404.0,871.0,379.0,255.0,172.0,28.0,0.0,0.0,0.0,4937
1,7.0,15.0,9.0,0.0,16.0,69.0,309.0,389.0,584.0,317.0,4938
1,0.0,74.0,123.0,99.0,8.0,239.0,9.0,171.0,50.0,0.0,4939
1,0.0,565.0,228.0,220.0,425.0,402.0,348.0,211.0,156.0,0.0,4940
0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4941
1,3.0,37.0,98.0,18.0,41.0,48.0,68.0,48.0,10.0,18.0,4942
1,134.0,226.0,115.0,103.0,32.0,54.0,15.0,50.0,5.0,0.0,4943
1,15.0,53.0,75.0,276.0,140.0,115.0,128.0,67.0,146.0,0.0,4944
0,57.0,71.0,30.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4945
1,27.0,309.0,397.0,86.0,192.0,119.0,234.0,47.0,234.0,64.0,4946
1,0.0,0.0,0.0,13.0,11.0,0.0,0.0,45.0,28.0,0.0,4947
1,101.0,295.0,69.0,54.0,185.0,131.0,137.0,79.0,47.0,20.0,4948
0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4949
1,73.0,289.0,132.0,59.0,136.0,49.0,220.0,127.0,140.0,36.0,4950
1,34.0,470.0,428.0,254.0,252.0,308.0,75.0,64.0,210.0,0.0,4951
0,10.0,151.0,71.0,94.0,159.0,28.0,86.0,68.0,6.0,0.0,4952
1,4.0,5.0,10.0,46.0,14.0,4.0,18.0,8.0,7.0,0.0,4953
1,4.0,199.0,161.0,87.0,51.0,56.0,56.0,31.0,69.0,0.0,4954
0,0.0,1.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4955
1,0.0,112.0,153.0,64.0,72.0,87.0,13.0,111.0,43.0,18.0,4956
1,3.0,4.0,29.0,20.0,32.0,15.0,30.0,19.0,0.0,0.0,4957
0,1.0,50.0,56.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,4958
1,8.0,162.0,45.0,54.0,61.0,16.0,99.0,0.0,40.0,0.0,4959
1,10.0,59.0,69.0,10.0,25.0,17.0,37.0,30.0,2.0,3.0,4960
1,202.0,1045.0,1196.0,478.0,564.0,695.0,1158.0,895.0,1009.0,263.0,4961
1,79.0,565.0,135.0,66.0,180.0,134.0,175.0,186.0,70.0,85.0,4962
1,80.0,154.0,96.0,11.0,108.0,19.0,231.0,363.0,236.0,0.0,4963
1,9.0,114.0,206.0,16.0,128.0,73.0,116.0,55.0,46.0,7.0,4964
1,58.0,74.0,151.0,89.0,119.0,42.0,49.0,48.0,0.0,9.0,4965
1,20.0,415.0,227.0,135.0,228.0,124.0,166.0,132.0,173.0,0.0,4966
1,203.0,147.0,204.0,165.0,234.0,261.0,213.0,129.0,189.0,0.0,4967
