"final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","id1"
1,79.0,30.0,74.0,48.0,45.0,27.0,83.0,49.0,57.0,39.0,10.0,25.0,64.0,23.0,82.0,49.0,30.0,41.0,47.0,36.0,60.0,55.0,54.0,53.0,136.0,92.0,110.0,99.0,110.0,113.0,75.0,59.0,77.0,56.0,48.0,36.0,5.0,6.0,0.0,0.0,4413
1,13.0,4.0,0.0,1.0,12.0,21.0,18.0,0.0,3.0,4.0,0.0,34.0,4.0,2.0,2.0,2.0,2.0,3.0,16.0,0.0,0.0,15.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4414
1,0.0,0.0,0.0,0.0,0.0,34.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,23.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,64.0,0.0,0.0,11.0,0.0,4415
0,8.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4416
1,32.0,4.0,0.0,4.0,18.0,18.0,16.0,44.0,3.0,9.0,0.0,1.0,0.0,33.0,21.0,163.0,17.0,33.0,21.0,71.0,58.0,135.0,13.0,0.0,41.0,12.0,44.0,16.0,115.0,0.0,0.0,0.0,0.0,15.0,38.0,0.0,0.0,0.0,0.0,0.0,4417
1,0.0,10.0,0.0,0.0,0.0,0.0,8.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,18.0,0.0,0.0,25.0,38.0,0.0,2.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4418
1,43.0,60.0,236.0,108.0,85.0,16.0,54.0,23.0,53.0,39.0,0.0,0.0,0.0,139.0,62.0,135.0,1.0,12.0,44.0,59.0,0.0,107.0,99.0,0.0,26.0,119.0,0.0,100.0,174.0,26.0,0.0,99.0,3.0,60.0,29.0,0.0,8.0,0.0,0.0,0.0,4419
0,32.0,49.0,3.0,48.0,27.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420
0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4421
1,17.0,88.0,277.0,57.0,106.0,113.0,105.0,27.0,114.0,54.0,27.0,44.0,119.0,30.0,75.0,46.0,25.0,65.0,47.0,63.0,18.0,13.0,87.0,71.0,36.0,19.0,113.0,60.0,14.0,145.0,62.0,34.0,84.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,4422
1,14.0,33.0,9.0,47.0,98.0,15.0,18.0,50.0,33.0,18.0,30.0,0.0,15.0,58.0,13.0,6.0,0.0,14.0,33.0,0.0,1.0,23.0,0.0,0.0,88.0,0.0,0.0,3.0,0.0,65.0,21.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4423
1,20.0,18.0,3.0,49.0,0.0,26.0,0.0,72.0,1.0,0.0,0.0,0.0,87.0,1.0,45.0,7.0,3.0,0.0,45.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,31.0,0.0,1.0,2.0,0.0,4424
1,31.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4425
1,12.0,3.0,0.0,7.0,2.0,0.0,31.0,5.0,11.0,0.0,4.0,9.0,1.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,61.0,0.0,1.0,7.0,0.0,1.0,5.0,27.0,9.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4426
1,0.0,1.0,0.0,0.0,0.0,29.0,50.0,5.0,24.0,0.0,0.0,3.0,0.0,2.0,32.0,0.0,23.0,1.0,7.0,0.0,3.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,0.0,10.0,46.0,0.0,0.0,0.0,0.0,4427
0,43.0,0.0,67.0,15.0,19.0,34.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4428
1,114.0,17.0,8.0,62.0,39.0,181.0,0.0,4.0,1.0,4.0,0.0,0.0,6.0,166.0,14.0,3.0,92.0,0.0,5.0,84.0,135.0,15.0,0.0,134.0,0.0,0.0,59.0,40.0,0.0,160.0,0.0,22.0,160.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,4429
1,227.0,184.0,167.0,296.0,437.0,147.0,241.0,189.0,185.0,125.0,168.0,136.0,141.0,104.0,48.0,85.0,90.0,71.0,92.0,95.0,103.0,65.0,146.0,56.0,23.0,53.0,50.0,41.0,29.0,54.0,78.0,36.0,149.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,4430
0,15.0,145.0,116.0,1.0,0.0,59.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4431
0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432
1,216.0,288.0,125.0,28.0,17.0,20.0,6.0,90.0,29.0,16.0,29.0,0.0,8.0,1.0,59.0,50.0,30.0,46.0,3.0,26.0,4.0,17.0,53.0,38.0,16.0,19.0,22.0,10.0,34.0,1.0,1.0,1.0,10.0,0.0,0.0,32.0,10.0,0.0,0.0,0.0,4433
1,0.0,0.0,13.0,15.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4434
1,56.0,66.0,75.0,67.0,78.0,36.0,43.0,39.0,24.0,15.0,23.0,1.0,5.0,73.0,12.0,41.0,9.0,20.0,67.0,15.0,0.0,0.0,50.0,87.0,0.0,0.0,0.0,67.0,1.0,0.0,27.0,0.0,53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4435
1,22.0,63.0,95.0,16.0,3.0,12.0,0.0,9.0,43.0,1.0,5.0,11.0,0.0,0.0,30.0,4.0,6.0,0.0,0.0,13.0,2.0,0.0,1.0,33.0,21.0,16.0,0.0,0.0,0.0,0.0,60.0,8.0,13.0,21.0,0.0,4.0,3.0,0.0,0.0,0.0,4436
0,42.0,28.0,42.0,10.0,25.0,20.0,8.0,0.0,1.0,12.0,12.0,0.0,0.0,43.0,0.0,43.0,12.0,52.0,2.0,36.0,36.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4437
0,5.0,17.0,10.0,25.0,11.0,8.0,1.0,9.0,0.0,0.0,1.0,14.0,4.0,0.0,10.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4438
1,46.0,23.0,1.0,0.0,42.0,0.0,2.0,32.0,5.0,2.0,0.0,0.0,0.0,2.0,10.0,2.0,44.0,0.0,2.0,1.0,0.0,28.0,67.0,0.0,1.0,0.0,0.0,0.0,2.0,48.0,0.0,10.0,9.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4439
1,0.0,0.0,74.0,28.0,1.0,13.0,39.0,10.0,137.0,0.0,0.0,0.0,0.0,12.0,15.0,33.0,5.0,334.0,28.0,0.0,0.0,78.0,11.0,0.0,11.0,2.0,19.0,82.0,117.0,87.0,1.0,0.0,0.0,16.0,242.0,0.0,0.0,0.0,0.0,0.0,4440
0,1.0,41.0,5.0,43.0,6.0,21.0,15.0,56.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4441
0,20.0,20.0,36.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,33.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4442
1,13.0,5.0,0.0,31.0,12.0,9.0,4.0,37.0,0.0,8.0,0.0,45.0,13.0,8.0,0.0,1.0,7.0,16.0,0.0,1.0,1.0,17.0,45.0,3.0,7.0,13.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4443
1,48.0,61.0,49.0,46.0,3.0,14.0,36.0,59.0,5.0,18.0,17.0,23.0,6.0,15.0,6.0,15.0,12.0,21.0,18.0,2.0,0.0,0.0,9.0,0.0,28.0,2.0,1.0,0.0,10.0,34.0,17.0,2.0,23.0,25.0,36.0,173.0,9.0,0.0,0.0,0.0,4444
0,5.0,19.0,86.0,93.0,22.0,9.0,10.0,76.0,73.0,10.0,11.0,5.0,13.0,46.0,5.0,6.0,5.0,21.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445
0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,117.0,45.0,38.0,34.0,15.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446
1,10.0,0.0,59.0,7.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,8.0,115.0,11.0,0.0,0.0,0.0,24.0,28.0,0.0,0.0,0.0,13.0,11.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4447
0,31.0,0.0,0.0,44.0,9.0,92.0,24.0,3.0,16.0,0.0,28.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4448
0,104.0,83.0,0.0,7.0,3.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4449
1,49.0,0.0,80.0,0.0,0.0,11.0,20.0,144.0,74.0,6.0,23.0,7.0,46.0,0.0,30.0,0.0,68.0,1.0,22.0,0.0,0.0,35.0,14.0,16.0,3.0,0.0,5.0,14.0,54.0,37.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,0.0,0.0,0.0,4450
1,0.0,0.0,89.0,77.0,8.0,7.0,41.0,85.0,21.0,5.0,10.0,7.0,105.0,51.0,44.0,0.0,0.0,67.0,59.0,61.0,0.0,24.0,58.0,100.0,59.0,11.0,23.0,127.0,16.0,0.0,53.0,52.0,53.0,155.0,9.0,0.0,0.0,0.0,0.0,0.0,4451
1,45.0,0.0,46.0,48.0,13.0,21.0,33.0,79.0,32.0,50.0,2.0,51.0,0.0,4.0,43.0,22.0,24.0,80.0,0.0,33.0,46.0,33.0,33.0,0.0,39.0,39.0,25.0,38.0,10.0,8.0,110.0,19.0,66.0,20.0,37.0,1.0,7.0,0.0,3.0,0.0,4452
1,95.0,26.0,65.0,5.0,28.0,45.0,94.0,19.0,22.0,6.0,3.0,5.0,16.0,115.0,32.0,30.0,12.0,98.0,57.0,46.0,12.0,105.0,52.0,22.0,34.0,33.0,83.0,89.0,3.0,8.0,0.0,0.0,0.0,143.0,13.0,0.0,0.0,0.0,0.0,0.0,4453
0,44.0,30.0,22.0,12.0,25.0,3.0,0.0,0.0,11.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4454
1,0.0,0.0,2.0,58.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,4.0,34.0,34.0,0.0,41.0,55.0,0.0,0.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,4455
1,67.0,22.0,42.0,10.0,12.0,13.0,15.0,42.0,1.0,5.0,42.0,2.0,0.0,0.0,32.0,20.0,0.0,0.0,21.0,29.0,10.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,48.0,0.0,0.0,51.0,13.0,0.0,0.0,0.0,4456
1,85.0,52.0,33.0,0.0,10.0,0.0,37.0,7.0,28.0,0.0,16.0,17.0,0.0,2.0,55.0,15.0,12.0,0.0,37.0,13.0,18.0,5.0,8.0,25.0,42.0,0.0,22.0,3.0,9.0,45.0,2.0,0.0,4.0,13.0,8.0,6.0,0.0,15.0,0.0,0.0,4457
1,87.0,100.0,134.0,56.0,53.0,79.0,109.0,29.0,85.0,26.0,29.0,21.0,44.0,28.0,19.0,40.0,74.0,15.0,41.0,48.0,15.0,43.0,9.0,44.0,11.0,53.0,21.0,7.0,17.0,36.0,85.0,77.0,205.0,53.0,5.0,0.0,0.0,0.0,0.0,0.0,4458
0,0.0,0.0,0.0,0.0,2.0,56.0,7.0,29.0,5.0,6.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4459
1,4.0,43.0,11.0,13.0,21.0,15.0,9.0,66.0,52.0,3.0,0.0,1.0,21.0,0.0,0.0,26.0,93.0,0.0,5.0,6.0,4.0,0.0,167.0,0.0,1.0,1.0,1.0,0.0,36.0,76.0,0.0,3.0,7.0,42.0,24.0,3.0,0.0,0.0,0.0,0.0,4460
1,34.0,48.0,0.0,3.0,0.0,18.0,0.0,0.0,2.0,12.0,0.0,14.0,2.0,2.0,0.0,158.0,27.0,108.0,0.0,2.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,4461
1,128.0,59.0,106.0,49.0,8.0,13.0,33.0,35.0,152.0,19.0,9.0,5.0,7.0,31.0,35.0,48.0,5.0,63.0,5.0,16.0,8.0,14.0,82.0,13.0,18.0,19.0,38.0,50.0,100.0,148.0,34.0,68.0,157.0,97.0,221.0,5.0,3.0,0.0,0.0,0.0,4462
0,43.0,27.0,0.0,14.0,1.0,26.0,12.0,0.0,0.0,0.0,0.0,38.0,0.0,14.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4463
1,189.0,24.0,43.0,22.0,29.0,86.0,0.0,40.0,44.0,0.0,1.0,0.0,45.0,3.0,123.0,75.0,73.0,31.0,39.0,71.0,128.0,62.0,12.0,157.0,25.0,13.0,61.0,51.0,0.0,69.0,0.0,135.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,4464
1,0.0,40.0,17.0,0.0,4.0,0.0,32.0,42.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4465
1,18.0,57.0,7.0,27.0,2.0,9.0,12.0,13.0,47.0,11.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,18.0,4.0,24.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,3.0,20.0,27.0,0.0,0.0,26.0,7.0,73.0,0.0,0.0,1.0,0.0,4466
1,142.0,37.0,14.0,22.0,39.0,39.0,72.0,22.0,43.0,92.0,36.0,50.0,13.0,24.0,104.0,47.0,83.0,66.0,63.0,88.0,54.0,35.0,40.0,61.0,118.0,23.0,38.0,29.0,18.0,24.0,51.0,39.0,0.0,21.0,20.0,31.0,9.0,4.0,0.0,0.0,4467
0,1.0,9.0,28.0,14.0,0.0,5.0,44.0,0.0,3.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,26.0,34.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468
0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4469
0,0.0,65.0,0.0,1.0,1.0,0.0,30.0,14.0,11.0,0.0,23.0,10.0,0.0,0.0,32.0,0.0,21.0,0.0,1.0,0.0,0.0,24.0,18.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4470
1,1.0,8.0,46.0,4.0,8.0,14.0,27.0,19.0,7.0,10.0,33.0,59.0,0.0,11.0,22.0,29.0,33.0,46.0,21.0,4.0,2.0,35.0,0.0,7.0,0.0,26.0,0.0,8.0,0.0,19.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4471
0,83.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4472
1,39.0,1.0,0.0,8.0,9.0,55.0,14.0,14.0,50.0,4.0,11.0,37.0,0.0,21.0,41.0,73.0,10.0,0.0,43.0,21.0,37.0,14.0,4.0,88.0,38.0,2.0,17.0,77.0,92.0,27.0,55.0,36.0,48.0,0.0,53.0,33.0,11.0,0.0,0.0,0.0,4473
0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4474
1,3.0,51.0,96.0,16.0,12.0,64.0,81.0,59.0,1.0,0.0,0.0,34.0,57.0,23.0,31.0,0.0,5.0,22.0,6.0,6.0,0.0,15.0,87.0,0.0,37.0,0.0,3.0,1.0,14.0,27.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475
1,0.0,48.0,29.0,48.0,82.0,25.0,0.0,38.0,29.0,0.0,0.0,57.0,0.0,3.0,15.0,57.0,14.0,35.0,17.0,35.0,42.0,67.0,10.0,20.0,33.0,1.0,49.0,26.0,32.0,45.0,52.0,9.0,47.0,0.0,1.0,84.0,4.0,12.0,0.0,0.0,4476
1,0.0,0.0,38.0,27.0,14.0,4.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4477
0,100.0,167.0,0.0,37.0,105.0,0.0,22.0,27.0,0.0,0.0,14.0,0.0,12.0,33.0,5.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,15.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4478
1,23.0,30.0,64.0,13.0,10.0,22.0,58.0,15.0,3.0,12.0,36.0,10.0,23.0,20.0,1.0,0.0,15.0,16.0,5.0,7.0,0.0,0.0,24.0,5.0,2.0,12.0,0.0,53.0,3.0,14.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4479
1,0.0,82.0,5.0,96.0,21.0,26.0,7.0,91.0,3.0,12.0,22.0,11.0,75.0,0.0,0.0,0.0,6.0,1.0,6.0,137.0,64.0,11.0,9.0,1.0,55.0,131.0,1.0,13.0,1.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4480
1,53.0,0.0,3.0,74.0,0.0,0.0,14.0,53.0,0.0,0.0,0.0,0.0,0.0,35.0,6.0,0.0,1.0,46.0,0.0,25.0,0.0,1.0,5.0,16.0,52.0,10.0,0.0,10.0,0.0,0.0,130.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4481
1,0.0,26.0,18.0,69.0,6.0,17.0,3.0,0.0,81.0,0.0,0.0,0.0,0.0,65.0,59.0,11.0,0.0,0.0,14.0,38.0,0.0,0.0,2.0,26.0,80.0,1.0,0.0,0.0,0.0,57.0,33.0,0.0,4.0,24.0,7.0,5.0,13.0,7.0,0.0,0.0,4482
1,82.0,167.0,26.0,17.0,63.0,33.0,29.0,52.0,8.0,5.0,21.0,0.0,112.0,3.0,7.0,94.0,2.0,78.0,10.0,35.0,52.0,125.0,0.0,1.0,29.0,51.0,2.0,54.0,0.0,3.0,14.0,14.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,4483
1,38.0,120.0,6.0,70.0,81.0,26.0,55.0,102.0,8.0,50.0,31.0,34.0,0.0,91.0,158.0,120.0,61.0,157.0,72.0,112.0,43.0,32.0,34.0,60.0,114.0,66.0,3.0,0.0,6.0,0.0,37.0,5.0,0.0,0.0,9.0,21.0,0.0,0.0,10.0,0.0,4484
1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,48.0,4.0,0.0,0.0,37.0,9.0,45.0,8.0,0.0,0.0,0.0,9.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4485
1,17.0,77.0,14.0,83.0,5.0,13.0,11.0,92.0,4.0,21.0,0.0,0.0,0.0,0.0,74.0,21.0,5.0,0.0,0.0,25.0,3.0,2.0,1.0,0.0,24.0,1.0,0.0,4.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,4486
0,18.0,52.0,49.0,19.0,42.0,35.0,76.0,17.0,0.0,0.0,0.0,0.0,64.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487
1,4.0,38.0,1.0,2.0,0.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,18.0,69.0,76.0,44.0,5.0,13.0,1.0,50.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,3.0,5.0,41.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4488
1,0.0,3.0,0.0,3.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489
1,56.0,104.0,68.0,118.0,110.0,95.0,90.0,119.0,89.0,79.0,51.0,60.0,97.0,24.0,0.0,10.0,12.0,101.0,6.0,85.0,99.0,25.0,139.0,71.0,29.0,1.0,16.0,30.0,74.0,27.0,39.0,18.0,38.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,4490
1,2.0,49.0,24.0,49.0,9.0,26.0,19.0,51.0,26.0,18.0,1.0,0.0,0.0,35.0,58.0,61.0,9.0,1.0,51.0,0.0,0.0,78.0,54.0,0.0,99.0,0.0,17.0,0.0,48.0,46.0,0.0,0.0,0.0,7.0,32.0,0.0,4.0,0.0,0.0,0.0,4491
1,35.0,2.0,108.0,102.0,175.0,38.0,16.0,83.0,17.0,21.0,14.0,0.0,58.0,101.0,36.0,11.0,21.0,0.0,103.0,12.0,58.0,10.0,24.0,145.0,0.0,1.0,8.0,32.0,0.0,47.0,30.0,138.0,104.0,221.0,9.0,6.0,0.0,0.0,0.0,0.0,4492
1,58.0,67.0,17.0,47.0,113.0,70.0,127.0,20.0,78.0,37.0,36.0,132.0,22.0,105.0,4.0,15.0,12.0,8.0,39.0,3.0,9.0,21.0,9.0,33.0,54.0,0.0,19.0,8.0,32.0,35.0,12.0,1.0,27.0,14.0,4.0,6.0,0.0,13.0,0.0,0.0,4493
0,62.0,0.0,48.0,76.0,32.0,30.0,0.0,103.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4494
0,52.0,47.0,16.0,0.0,0.0,42.0,0.0,4.0,0.0,0.0,0.0,64.0,16.0,33.0,0.0,21.0,0.0,4.0,6.0,22.0,25.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4495
1,0.0,0.0,52.0,30.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,4496
