,TimePeriod,Act1,Act2,Act3,Act4,Act5,Act6,Act7,Act8,Act9,Act10,Act11,Act12,id1,final_result
38484,T4,0.0,24.0,6.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
38485,T5,0.0,135.0,14.0,12.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
38486,T6,6.0,62.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
38487,T7,0.0,35.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
38488,T8,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
38489,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3848.0],[1.0]
38490,T0,94.0,40.0,15.0,73.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,[3849.0],[1.0]
38491,T1,168.0,52.0,14.0,83.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,[3849.0],[1.0]
38492,T2,113.0,45.0,2.0,76.0,85.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,[3849.0],[1.0]
38493,T3,67.0,54.0,4.0,62.0,45.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,[3849.0],[1.0]
38494,T4,128.0,179.0,7.0,65.0,47.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,[3849.0],[1.0]
38495,T5,68.0,116.0,6.0,50.0,0.0,6.0,0.0,10.0,4.0,0.0,0.0,0.0,[3849.0],[1.0]
38496,T6,48.0,208.0,2.0,50.0,70.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,[3849.0],[1.0]
38497,T7,61.0,58.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3849.0],[1.0]
38498,T8,54.0,58.0,8.0,23.0,0.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,[3849.0],[1.0]
38499,T9,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3849.0],[1.0]
38500,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3850.0],[0.0]
38501,T1,17.0,85.0,6.0,59.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,[3850.0],[0.0]
38502,T2,0.0,83.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[3850.0],[0.0]
38503,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3850.0],[0.0]
38504,T4,0.0,131.0,0.0,4.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3850.0],[0.0]
38505,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3850.0],[0.0]
38506,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3850.0],[0.0]
38507,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3850.0],[0.0]
38508,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3850.0],[0.0]
38509,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3850.0],[0.0]
38510,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3851.0],[0.0]
38511,T1,3.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[3851.0],[0.0]
38512,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3851.0],[0.0]
38513,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3851.0],[0.0]
38514,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3851.0],[0.0]
38515,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3851.0],[0.0]
38516,T6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,[3851.0],[0.0]
38517,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3851.0],[0.0]
38518,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3851.0],[0.0]
38519,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3851.0],[0.0]
38520,T0,15.0,3.0,8.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38521,T1,10.0,3.0,1.0,7.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38522,T2,15.0,15.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38523,T3,2.0,8.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38524,T4,3.0,18.0,6.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38525,T5,0.0,13.0,12.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38526,T6,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38527,T7,6.0,79.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38528,T8,0.0,96.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38529,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3852.0],[1.0]
38530,T0,1.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38531,T1,0.0,8.0,21.0,17.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38532,T2,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38533,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38534,T4,6.0,17.0,3.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38535,T5,0.0,35.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38536,T6,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38537,T7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38538,T8,0.0,0.0,17.0,10.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38539,T9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3853.0],[1.0]
38540,T0,5.0,47.0,15.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,[3854.0],[1.0]
38541,T1,3.0,37.0,19.0,33.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,[3854.0],[1.0]
38542,T2,9.0,51.0,13.0,59.0,89.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,[3854.0],[1.0]
38543,T3,0.0,49.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3854.0],[1.0]
38544,T4,0.0,7.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3854.0],[1.0]
38545,T5,0.0,437.0,5.0,43.0,78.0,9.0,0.0,0.0,4.0,0.0,2.0,0.0,[3854.0],[1.0]
38546,T6,13.0,49.0,0.0,22.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,[3854.0],[1.0]
38547,T7,10.0,113.0,1.0,21.0,30.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,[3854.0],[1.0]
38548,T8,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3854.0],[1.0]
38549,T9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3854.0],[1.0]
38550,T0,20.0,91.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3855.0],[1.0]
38551,T1,0.0,95.0,11.0,32.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[3855.0],[1.0]
38552,T2,40.0,55.0,2.0,45.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,[3855.0],[1.0]
38553,T3,51.0,97.0,1.0,45.0,30.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,[3855.0],[1.0]
38554,T4,35.0,137.0,6.0,46.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,[3855.0],[1.0]
38555,T5,43.0,54.0,8.0,22.0,34.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,[3855.0],[1.0]
38556,T6,49.0,108.0,1.0,39.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,[3855.0],[1.0]
38557,T7,3.0,36.0,0.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3855.0],[1.0]
38558,T8,66.0,24.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3855.0],[1.0]
38559,T9,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3855.0],[1.0]
38560,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38561,T1,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38562,T2,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38563,T3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38564,T4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38565,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38566,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38567,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38568,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38569,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3856.0],[0.0]
38570,T0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38571,T1,14.0,2.0,3.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38572,T2,0.0,40.0,1.0,20.0,27.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38573,T3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38574,T4,0.0,2.0,0.0,14.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38575,T5,0.0,40.0,1.0,13.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38576,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38577,T7,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38578,T8,90.0,136.0,4.0,47.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38579,T9,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3857.0],[1.0]
38580,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38581,T1,4.0,116.0,12.0,41.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38582,T2,2.0,55.0,3.0,37.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38583,T3,0.0,17.0,2.0,15.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38584,T4,7.0,21.0,3.0,34.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38585,T5,3.0,64.0,8.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38586,T6,0.0,51.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38587,T7,0.0,2.0,4.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38588,T8,0.0,19.0,3.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38589,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3858.0],[1.0]
38590,T0,6.0,20.0,3.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3859.0],[1.0]
38591,T1,21.0,46.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3859.0],[1.0]
38592,T2,65.0,38.0,2.0,47.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,[3859.0],[1.0]
38593,T3,6.0,262.0,0.0,16.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3859.0],[1.0]
38594,T4,3.0,177.0,4.0,51.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,[3859.0],[1.0]
38595,T5,82.0,242.0,2.0,89.0,18.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,[3859.0],[1.0]
38596,T6,23.0,206.0,4.0,56.0,16.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,[3859.0],[1.0]
38597,T7,2.0,216.0,8.0,40.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,[3859.0],[1.0]
38598,T8,15.0,104.0,1.0,25.0,43.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,[3859.0],[1.0]
38599,T9,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3859.0],[1.0]
38600,T0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3860.0],[1.0]
38601,T1,0.0,15.0,4.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,[3860.0],[1.0]
38602,T2,0.0,9.0,0.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3860.0],[1.0]
38603,T3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3860.0],[1.0]
38604,T4,9.0,73.0,39.0,76.0,67.0,34.0,0.0,3.0,0.0,0.0,2.0,0.0,[3860.0],[1.0]
38605,T5,0.0,26.0,17.0,28.0,33.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,[3860.0],[1.0]
38606,T6,12.0,20.0,5.0,24.0,48.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,[3860.0],[1.0]
38607,T7,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3860.0],[1.0]
38608,T8,24.0,0.0,4.0,16.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,[3860.0],[1.0]
38609,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3860.0],[1.0]
38610,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3861.0],[1.0]
38611,T1,14.0,34.0,3.0,41.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,[3861.0],[1.0]
38612,T2,36.0,42.0,10.0,46.0,133.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,[3861.0],[1.0]
38613,T3,7.0,6.0,0.0,9.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,[3861.0],[1.0]
38614,T4,11.0,28.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,[3861.0],[1.0]
38615,T5,10.0,105.0,1.0,13.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,[3861.0],[1.0]
38616,T6,10.0,45.0,0.0,15.0,32.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,[3861.0],[1.0]
38617,T7,5.0,13.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,[3861.0],[1.0]
38618,T8,17.0,29.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3861.0],[1.0]
38619,T9,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3861.0],[1.0]
38620,T0,9.0,15.0,3.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[3862.0],[1.0]
38621,T1,95.0,58.0,8.0,69.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,[3862.0],[1.0]
38622,T2,102.0,103.0,2.0,45.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3862.0],[1.0]
38623,T3,58.0,57.0,5.0,36.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,[3862.0],[1.0]
38624,T4,101.0,114.0,9.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,[3862.0],[1.0]
38625,T5,58.0,130.0,7.0,43.0,28.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,[3862.0],[1.0]
38626,T6,38.0,220.0,20.0,58.0,26.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,[3862.0],[1.0]
38627,T7,64.0,54.0,13.0,48.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,[3862.0],[1.0]
38628,T8,77.0,19.0,0.0,43.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3862.0],[1.0]
38629,T9,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3862.0],[1.0]
38630,T0,2.0,37.0,0.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38631,T1,11.0,28.0,11.0,47.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38632,T2,6.0,49.0,5.0,42.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38633,T3,0.0,5.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38634,T4,0.0,4.0,2.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38635,T5,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38636,T6,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38637,T7,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38638,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38639,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3863.0],[0.0]
38640,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38641,T1,0.0,36.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38642,T2,0.0,21.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38643,T3,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38644,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38645,T5,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38646,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38647,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38648,T8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38649,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3864.0],[1.0]
38650,T0,8.0,20.0,31.0,28.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,[3865.0],[0.0]
38651,T1,18.0,6.0,1.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3865.0],[0.0]
38652,T2,0.0,4.0,3.0,5.0,10.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,[3865.0],[0.0]
38653,T3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,[3865.0],[0.0]
38654,T4,1.0,32.0,2.0,12.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,[3865.0],[0.0]
38655,T5,3.0,73.0,1.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,[3865.0],[0.0]
38656,T6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3865.0],[0.0]
38657,T7,0.0,4.0,2.0,6.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,[3865.0],[0.0]
38658,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3865.0],[0.0]
38659,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3865.0],[0.0]
38660,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3866.0],[1.0]
38661,T1,0.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,[3866.0],[1.0]
38662,T2,0.0,9.0,0.0,10.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[3866.0],[1.0]
38663,T3,0.0,16.0,0.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,[3866.0],[1.0]
38664,T4,0.0,107.0,1.0,18.0,76.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,[3866.0],[1.0]
38665,T5,0.0,8.0,1.0,14.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,[3866.0],[1.0]
38666,T6,0.0,23.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,[3866.0],[1.0]
38667,T7,0.0,126.0,40.0,63.0,49.0,31.0,5.0,2.0,0.0,0.0,1.0,0.0,[3866.0],[1.0]
38668,T8,60.0,20.0,1.0,49.0,0.0,9.0,0.0,12.0,0.0,0.0,1.0,0.0,[3866.0],[1.0]
38669,T9,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[3866.0],[1.0]
38670,T0,0.0,69.0,5.0,26.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,[3867.0],[1.0]
38671,T1,0.0,71.0,4.0,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[3867.0],[1.0]
38672,T2,0.0,5.0,1.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3867.0],[1.0]
38673,T3,0.0,20.0,6.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3867.0],[1.0]
38674,T4,0.0,58.0,5.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3867.0],[1.0]
38675,T5,0.0,37.0,6.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3867.0],[1.0]
38676,T6,0.0,125.0,2.0,10.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,[3867.0],[1.0]
38677,T7,0.0,103.0,11.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[3867.0],[1.0]
38678,T8,0.0,399.0,12.0,45.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,[3867.0],[1.0]
38679,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3867.0],[1.0]
38680,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38681,T1,8.0,16.0,25.0,28.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38682,T2,29.0,85.0,24.0,43.0,56.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38683,T3,0.0,28.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38684,T4,0.0,44.0,6.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38685,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38686,T6,0.0,243.0,4.0,38.0,39.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38687,T7,0.0,118.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38688,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38689,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3868.0],[0.0]
38690,T0,36.0,8.0,8.0,28.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,[3869.0],[0.0]
38691,T1,80.0,29.0,10.0,25.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,[3869.0],[0.0]
38692,T2,49.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3869.0],[0.0]
38693,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3869.0],[0.0]
38694,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[3869.0],[0.0]
